226,446610038,3
224,446610038,1
221,446610038,1
217,446610038,1
215,446610038,1
212,446610038,1
207,446610038,1
204,446610038,1
202,446610038,4
199,446610038,4
193,446610038,4
190,446610038,4
185,446610038,1
183,446610038,4
182,446610038,5
178,446610038,1
176,446610038,4
169,446610038,1
165,446610038,1
162,446610038,4
160,446610038,3
151,446610038,5
144,446610038,1
141,446610038,1
139,446610038,1
137,446610038,4
135,446610038,1
133,446610038,1
132,446610038,5
129,446610038,1
125,446610038,1
114,446610038,4
110,446610038,1
109,446610038,2
107,446610038,4
102,446610038,1
100,446610038,1
99,446610038,1
97,446610038,1
95,446610038,5
92,446610038,1
91,446610038,4
88,446610038,1
87,446610038,1
86,446610038,1
85,446610038,5
83,446610038,1
82,446610038,5
81,446610038,1
79,446610038,1
78,446610038,5
77,446610038,1
75,446610038,1
73,446610038,2
70,446610038,4
69,446610038,1
68,446610038,4
67,446610038,1
64,446610038,1
56,446610038,4
53,446610038,1
51,446610038,4
44,446610038,1
42,446610038,1
39,446610038,1
38,446610038,4
36,446610038,5
32,446610038,4
26,446610038,1
23,446610038,5
22,446610038,4
20,446610038,1
19,446610038,1
17,446610038,1
16,446610038,4
14,446610038,1
12,446610038,3
10,446610038,4
9,446610038,1
8,446610038,1
7,446610038,4
2,446610038,1
592,446612790,1
585,446612790,1
569,446612790,1
567,446612790,1
566,446612790,5
565,446612790,1
564,446612790,1
559,446612790,3
558,446612790,4
552,446612790,1
547,446612790,4
546,446612790,1
542,446612790,1
538,446612790,4
537,446612790,4
530,446612790,1
523,446612790,3
518,446612790,1
516,446612790,1
513,446612790,1
512,446612790,1
508,446612790,1
507,446612790,5
505,446612790,4
503,446612790,4
501,446612790,4
500,446612790,1
499,446612790,1
496,446612790,5
494,446612790,1
493,446612790,4
489,446612790,4
487,446612790,1
486,446612790,4
483,446612790,4
479,446612790,5
476,446612790,5
475,446612790,1
472,446612790,1
469,446612790,1
463,446612790,1
460,446612790,1
453,446612790,3
447,446612790,3
446,446612790,1
444,446612790,1
441,446612790,4
440,446612790,3
439,446612790,5
438,446612790,1
435,446612790,1
433,446612790,1
432,446612790,1
431,446612790,1
430,446612790,1
424,446612790,1
422,446612790,1
413,446612790,1
408,446612790,1
406,446612790,1
400,446612790,1
393,446612790,1
392,446612790,5
388,446612790,4
387,446612790,1
384,446612790,1
383,446612790,1
382,446612790,1
376,446612790,1
372,446612790,1
369,446612790,2
367,446612790,1
364,446612790,1
362,446612790,1
361,446612790,1
359,446612790,1
357,446612790,4
356,446612790,1
345,446612790,4
343,446612790,5
339,446612790,2
338,446612790,1
337,446612790,1
334,446612790,5
332,446612790,5
327,446612790,5
326,446612790,5
323,446612790,4
316,446612790,5
313,446612790,1
311,446612790,1
310,446612790,4
306,446612790,5
302,446612790,1
300,446612790,5
291,446612790,5
289,446612790,1
280,446612790,4
278,446612790,1
273,446612790,1
272,446612790,1
269,446612790,2
257,446612790,1
256,446612790,1
254,446612790,3
250,446612790,1
249,446612790,1
247,446612790,1
244,446612790,1
243,446612790,1
242,446612790,1
241,446612790,4
237,446612790,4
236,446612790,1
233,446612790,1
232,446612790,3
230,446612790,1
228,446612790,3
226,446612790,1
224,446612790,1
221,446612790,1
217,446612790,1
215,446612790,1
212,446612790,1
207,446612790,4
204,446612790,1
202,446612790,1
199,446612790,4
193,446612790,1
190,446612790,1
185,446612790,2
183,446612790,4
182,446612790,1
178,446612790,4
176,446612790,4
169,446612790,1
165,446612790,5
162,446612790,5
160,446612790,1
151,446612790,1
144,446612790,1
141,446612790,1
139,446612790,1
137,446612790,1
135,446612790,5
133,446612790,4
132,446612790,1
129,446612790,4
125,446612790,4
114,446612790,2
110,446612790,4
109,446612790,4
107,446612790,5
102,446612790,1
100,446612790,1
99,446612790,1
97,446612790,1
95,446612790,1
92,446612790,2
91,446612790,1
88,446612790,4
87,446612790,5
86,446612790,1
85,446612790,3
83,446612790,1
82,446612790,4
81,446612790,1
79,446612790,1
78,446612790,1
77,446612790,1
75,446612790,3
73,446612790,4
70,446612790,1
69,446612790,1
68,446612790,1
67,446612790,1
64,446612790,1
56,446612790,1
53,446612790,4
51,446612790,1
44,446612790,5
42,446612790,1
39,446612790,5
38,446612790,4
36,446612790,1
32,446612790,5
26,446612790,1
23,446612790,4
22,446612790,1
20,446612790,4
19,446612790,1
17,446612790,1
16,446612790,4
14,446612790,4
12,446612790,1
10,446612790,5
9,446612790,1
8,446612790,1
7,446612790,5
2,446612790,1
592,553573403,1
585,553573403,1
569,553573403,1
567,553573403,1
566,553573403,4
565,553573403,3
564,553573403,1
559,553573403,5
558,553573403,5
552,553573403,1
547,553573403,5
546,553573403,1
542,553573403,1
538,553573403,5
537,553573403,1
530,553573403,4
523,553573403,5
518,553573403,1
516,553573403,1
513,553573403,3
512,553573403,1
508,553573403,1
507,553573403,5
505,553573403,5
503,553573403,5
501,553573403,5
500,553573403,5
499,553573403,1
496,553573403,5
494,553573403,1
493,553573403,1
489,553573403,1
487,553573403,5
486,553573403,1
483,553573403,1
479,553573403,5
476,553573403,5
475,553573403,1
472,553573403,5
469,553573403,5
463,553573403,1
460,553573403,3
453,553573403,1
447,553573403,5
446,553573403,1
444,553573403,4
441,553573403,1
440,553573403,5
439,553573403,5
438,553573403,1
435,553573403,1
433,553573403,1
432,553573403,4
431,553573403,4
430,553573403,5
424,553573403,5
422,553573403,3
413,553573403,5
408,553573403,5
406,553573403,1
400,553573403,5
393,553573403,1
392,553573403,5
388,553573403,1
387,553573403,3
384,553573403,3
383,553573403,1
382,553573403,1
376,553573403,1
372,553573403,1
369,553573403,1
367,553573403,1
364,553573403,1
362,553573403,1
361,553573403,1
359,553573403,5
357,553573403,3
356,553573403,4
345,553712527,4
343,553712527,4
339,385338600,4
338,385338600,1
337,385338600,5
334,446692638,5
332,446607274,1
327,446607274,4
326,446607274,1
323,446607274,1
316,446607274,1
313,446607274,1
311,446607274,4
310,446607274,1
306,446607274,1
302,446607274,3
300,446607274,1
291,446607274,5
289,446607274,1
280,446607274,1
278,446607274,1
273,446607274,1
272,446607274,1
269,446607274,1
257,446607274,3
256,446607274,1
254,446607274,1
250,446607274,1
249,446607274,3
247,446607274,4
244,446607274,1
243,446607274,4
242,446607274,1
241,446607274,1
237,446607274,5
236,446607274,1
233,446607274,1
232,446607274,1
230,446607274,3
228,446607274,1
226,446607274,1
224,446607274,2
221,446607274,5
217,446607274,1
215,446607274,4
212,446607274,1
207,446607274,1
204,446607274,5
202,446607274,4
199,446607274,1
193,446607274,1
190,446607274,1
185,446607274,3
183,446607274,1
182,3453159926,1
178,3453159926,4
176,3453159926,1
169,3453159926,1
165,3453159926,1
162,613171004,5
160,684853507,4
151,684853507,1
144,684853507,5
141,684853507,1
139,684853507,1
137,684853507,5
135,684853507,1
133,684853507,4
132,684853507,1
129,684853507,1
125,684853507,4
114,684853507,1
110,684853507,1
109,684853507,5
107,684853507,1
102,684853507,1
100,684853507,1
99,684853507,5
97,684853507,1
95,684853507,3
92,684853507,4
91,684853507,4
88,684853507,3
87,684853507,3
86,684853507,4
85,684853507,5
83,684853507,5
82,684853507,4
81,684853507,1
79,684853507,4
78,684853507,1
77,684853507,5
75,684853507,4
73,684853507,5
70,684853507,5
69,684853507,5
68,684853507,1
67,684853507,4
64,684853507,1
56,684853507,1
53,684853507,1
51,684853507,1
44,684853507,4
42,684853507,4
39,684853507,1
38,684853507,1
36,684853507,5
32,684853507,4
26,684853507,5
23,684853507,1
22,684853507,1
20,684853507,1
19,684853507,1
17,684853507,1
16,684853507,5
14,684853507,1
12,684853507,3
10,684853507,5
9,684853507,3
8,684853507,4
7,684853507,5
2,684853507,1
592,684853507,5
585,684853507,5
569,684853507,1
567,684853507,1
566,684853507,1
565,684853507,3
564,684853507,3
559,684853507,1
558,684853507,5
552,684853507,1
547,345441036,4
546,345441036,1
542,345441036,3
538,345441036,3
537,345441036,5
530,345441036,5
523,345441036,1
518,345441036,1
516,345441036,4
513,345441036,4
512,345441036,5
508,345441036,1
507,345441036,5
505,345441036,4
503,345441036,1
501,345441036,1
500,345441036,1
499,345441036,4
496,345441036,4
494,345441036,1
493,345441036,5
489,345441036,1
487,345441036,4
486,345441036,4
483,345441036,4
479,345441036,1
476,345441036,1
475,345441036,3
472,345441036,4
469,345441036,1
463,345441036,5
460,345441036,5
453,345441036,4
447,345441036,5
446,345441036,4
444,345441036,1
441,345441036,5
440,345441036,1
439,345441036,1
438,345441036,4
435,345441036,5
433,345441036,5
432,345441036,5
431,345441036,1
430,345441036,5
424,345441036,1
422,345441036,1
413,345441036,1
408,345441036,1
406,345441036,1
400,345441036,4
393,345441036,1
392,345441036,1
388,345441036,1
387,345441036,1
384,345441036,5
383,345441036,1
382,345441036,4
376,345441036,1
372,345441036,1
369,345441036,1
367,345441036,1
364,345441036,3
362,345441036,1
361,345441036,1
359,345441036,1
357,345441036,1
356,345441036,1
345,345441036,1
343,345441036,4
339,345441036,4
338,345441036,1
337,345441036,4
334,345441036,1
332,345441036,1
327,345441036,1
326,345441036,5
323,345441036,1
316,345441036,4
313,345441036,1
311,345441036,1
310,345441036,5
306,345441036,1
302,345441036,5
300,345441036,1
291,345441036,5
289,345441036,1
280,345441036,1
278,345441036,5
273,385511612,5
272,385511612,1
269,385511612,1
257,385511612,1
256,385511612,5
254,385511612,3
250,385511612,1
249,385511612,5
247,385511612,3
244,385511612,1
243,385511612,5
242,385511612,3
241,385511612,1
237,385511612,4
236,385511612,5
233,385511612,1
232,385511612,1
230,385511612,1
228,385511612,3
226,385511612,3
224,385511612,3
221,385511612,4
217,385511612,1
215,385511612,1
212,385511612,3
207,385511612,1
204,385511612,1
202,385511612,1
199,385511612,3
193,385511612,1
190,385511612,3
185,385511612,5
183,385511612,5
182,385511612,1
178,385511612,4
176,385511612,4
169,385511612,4
165,385511612,1
162,385511612,1
160,385511612,1
151,385511612,3
144,385511612,4
141,385511612,5
139,385511612,1
137,385511612,4
135,385511612,1
133,385511612,1
132,385511612,5
129,385511612,1
125,385511612,2
114,385511612,5
110,385511612,5
109,385511612,3
107,385511612,4
102,385511612,1
100,385511612,3
99,385511612,1
97,385511612,3
95,385511612,1
92,385511612,5
91,385511612,2
88,385511612,1
87,385511612,4
86,385511612,3
85,385511612,1
83,385511612,4
82,385511612,1
81,385511612,2
79,385511612,4
78,385511612,3
77,385511612,1
75,385511612,1
73,385511612,4
70,385511612,3
69,385511612,1
68,385511612,4
67,385511612,3
64,385511612,1
56,385511612,4
53,385511612,5
51,385511612,1
44,385511612,4
42,385511612,2
39,385511612,4
38,385511612,1
36,385511612,4
32,385511612,1
26,385511612,1
23,385511612,1
22,385511612,4
20,385511612,4
19,385511612,1
17,385511612,1
16,385511612,1
14,385511612,1
12,385511612,1
10,385511612,1
9,385511612,1
8,385511612,1
7,385511612,3
2,385511612,1
592,385511612,1
585,385511612,4
569,385511612,1
567,385511612,4
566,385511612,1
565,385511612,5
564,385511612,1
559,385511612,1
558,385511612,1
552,385511612,3
547,385511612,1
546,385511612,1
542,385511612,3
538,385511612,1
537,385511612,1
530,385511612,1
523,385511612,1
518,385511612,4
516,385511612,4
513,385511612,2
512,385511612,1
508,385511612,4
507,385511612,4
505,385511612,1
503,385511612,3
501,385511612,1
500,385511612,5
499,385511612,1
496,385511612,3
494,385511612,1
493,671039733,5
489,671039733,5
487,316693294,1
486,316693294,1
483,316693294,1
479,316693294,1
476,316693294,1
475,316693294,5
472,316693294,1
469,316693294,4
463,316693294,1
460,316693294,1
453,316693294,1
447,316693294,1
446,316693294,4
444,316693294,5
441,316693294,1
440,316693294,5
439,316693294,3
438,316693294,4
435,316693294,1
433,316693294,4
432,316693294,1
431,316693294,1
430,316693294,5
424,316693294,1
422,316693294,1
413,316693294,1
408,316693294,4
406,316693294,4
400,316693294,1
393,316693294,5
392,316693294,4
388,316693294,4
387,316693294,5
384,316693294,1
383,316693294,5
382,316693294,5
376,316693294,4
372,316693294,1
369,316693294,1
367,316693294,1
364,316693294,4
362,316693294,3
361,316693294,2
359,316693294,5
357,316693294,4
356,316693294,4
345,316693294,1
343,316693294,4
339,316693294,5
338,316693294,1
337,316693294,5
334,316693294,5
332,316693294,1
327,316693294,1
326,316693294,4
323,316693294,1
316,316693294,4
313,316693294,4
311,316693294,4
310,316693294,1
306,316693294,1
302,316693294,1
300,316693294,1
291,316693294,4
289,316693294,1
280,316693294,1
278,316693294,1
273,316693294,1
272,316693294,5
269,316153915,1
257,316153915,4
256,316153915,5
254,316153915,4
250,316153915,4
249,316153915,1
247,316153915,3
244,316153915,1
243,316153915,1
242,316153915,1
241,316153915,4
237,316153915,1
236,316153915,1
233,316153915,4
232,316153915,3
230,316153915,3
228,316153915,4
226,316153915,5
224,316153915,4
221,316153915,1
217,316153915,1
215,316153915,5
212,316153915,1
207,316153915,1
204,316153915,4
202,316153915,1
199,316153915,4
193,316153915,1
190,316153915,1
185,316153915,1
183,316153915,1
182,316153915,4
178,316153915,3
176,316153915,1
169,316153915,1
165,316153915,5
162,316153915,4
160,316153915,4
151,3453052544,1
144,3453052544,5
141,3453052544,5
139,3453052544,1
137,3453052544,4
135,831713097,1
133,831713097,1
132,446611611,3
129,446611611,4
125,446611611,1
114,446611611,1
110,446611611,4
109,446611611,1
107,446611611,3
102,446611611,1
100,446611611,1
99,446611611,1
97,446611611,1
95,446611611,5
92,446611611,4
91,446611611,1
88,446611611,4
87,446611611,1
86,446611611,1
85,446611611,1
83,446611611,1
82,446611611,1
81,446611611,4
79,446611611,4
78,446611611,1
77,446611611,4
75,446611611,1
73,446611611,4
70,446611611,1
69,446611611,4
68,446611611,1
67,446611611,1
64,446611611,4
56,446611611,4
53,446611611,1
51,446611611,1
44,446611611,1
42,446611611,4
39,446611611,1
38,446611611,5
36,446611611,1
32,446611611,1
26,446611611,5
23,446611611,1
22,446611611,5
20,446611611,1
19,446611611,5
17,446611611,1
16,446611611,1
14,446611611,5
12,446611611,1
10,446611611,1
9,446611611,1
8,446611611,1
7,446611611,1
2,446611611,1
592,446611611,1
585,446611611,1
569,446611611,1
567,446611611,1
566,446611611,1
565,446611611,1
564,446611611,4
559,446611611,5
558,446611611,1
552,446611611,5
547,446611611,1
546,446611611,4
542,446611611,1
538,446611611,1
537,446611611,1
530,446611611,1
523,446611611,4
518,446611611,1
516,446609404,1
513,446609404,4
512,446609404,1
508,446609404,1
507,446609404,1
505,446609404,1
503,446609404,1
501,446609404,3
500,446609404,3
499,446609404,1
496,446609404,4
494,446609404,1
493,446609404,4
489,446609404,5
487,446609404,1
486,446609404,4
483,446609404,4
479,446609404,4
476,446609404,5
475,446609404,1
472,446609404,1
469,446609404,1
463,446609404,4
460,446609404,1
453,446609404,1
447,446609404,3
446,446609404,3
444,446609404,5
441,446609404,1
440,446609404,5
439,446609404,1
438,446609404,1
435,446609404,1
433,446609404,1
432,446609404,1
431,446609404,5
430,446609404,5
424,446609404,2
422,446609404,1
413,446609404,5
408,446609404,3
406,446609404,1
400,446609404,1
393,446609404,1
392,446609404,1
388,446609404,5
387,446609404,4
384,446609404,3
383,446609404,4
382,446609404,1
376,446609404,3
372,446609404,1
369,446609404,1
367,446609404,1
364,446609404,1
362,446609404,1
361,446609404,5
359,446609404,4
357,446609404,4
356,446609404,4
345,446609404,3
343,446609404,1
339,446609404,4
338,446609404,1
337,446609404,4
334,446609404,4
332,446609404,3
327,446609404,1
326,446609404,1
323,446609404,1
316,446609404,1
313,446609404,1
311,446609404,3
310,446609404,5
306,446609404,1
302,446609404,5
300,446609404,1
291,446609404,1
289,446609404,5
280,446609404,1
278,446609404,1
273,446609404,1
272,446609404,1
269,446609404,3
257,446609404,1
256,446609404,1
254,446609404,3
250,446609404,1
249,446609404,4
247,446609404,1
244,446609404,1
243,446609404,4
242,446609404,4
241,446609404,1
237,446609404,1
236,446609404,1
233,446609404,5
232,446609404,1
230,446609404,4
228,446609404,1
226,446609404,3
224,446609404,1
221,446609404,1
217,446609404,1
215,446609404,2
212,446609404,1
207,446609404,1
204,446609404,1
202,446609404,1
199,446609404,4
193,446609404,1
190,446609404,1
185,446609404,1
183,446609404,1
182,446609404,1
178,446609404,5
176,446609404,4
169,446609404,1
165,446609404,1
162,446609404,1
160,446609404,5
151,446609404,3
144,446609404,4
141,446609404,1
139,446609404,1
137,446609404,1
135,446609404,1
133,446609404,1
132,446609404,1
129,446609404,1
125,446609404,3
114,446609404,1
110,446609404,3
109,446609404,1
107,446609404,5
102,446609404,1
100,446609404,4
99,446609404,1
97,446609404,1
95,446609404,5
92,3453136411,1
91,3453136411,5
88,3453136411,1
87,3453136411,1
86,3453136411,4
85,3453136411,1
83,3453151720,1
82,3453151720,5
81,3453151720,1
79,3453169247,1
78,3453169247,4
77,3453169247,3
75,3453169247,4
73,670868361,5
70,670868361,1
69,670868361,1
68,670868361,4
67,670868361,4
64,670868361,5
56,670868361,4
53,670868361,1
51,670868361,5
44,670868361,3
42,670868361,3
39,670868361,4
38,670868361,1
36,670868361,1
32,670868361,3
26,670868361,4
23,670868361,1
22,670868361,1
20,670868361,1
19,670868361,4
17,670868361,4
16,670868361,1
14,670868361,4
12,670868361,5
10,670868361,1
9,670868361,4
8,670868361,5
7,670868361,1
2,670868361,1
592,670868361,5
585,670868361,5
569,670868361,1
567,670868361,5
566,670868361,4
565,670868361,1
564,670868361,4
559,670868361,3
558,670868361,5
552,670868361,1
547,670868361,1
546,670868361,1
542,670868361,3
538,670868361,1
537,670868361,1
530,670868361,5
523,670868361,5
518,670868361,3
516,670868361,1
513,670868361,5
512,670868361,4
508,670868361,1
507,670868361,4
505,670868361,1
503,670868361,1
501,670868361,5
500,670868361,1
499,670868361,4
496,670868361,1
494,670868361,1
493,670868361,1
489,670868361,5
487,3453061187,1
486,3453061187,3
483,3453061187,1
479,3453061187,1
476,3453061187,4
475,3453061187,5
472,3453061187,1
469,3453061187,4
463,3453061187,4
460,3453061187,1
453,3453061187,5
447,3453061187,1
446,3453061187,1
444,3453061187,5
441,3453061187,1
440,3453061187,4
439,3453061187,1
438,3453061187,4
435,3453061187,1
433,3453061187,1
432,3453061187,3
431,2290308404,5
430,2290308404,1
424,2290308404,1
422,2290308404,1
413,2290308404,1
408,670849367,3
406,743211383,1
400,743211383,5
393,743211383,4
392,743211383,2
388,743211383,1
387,743211383,4
384,743211383,5
383,743211383,1
382,743211383,1
376,743211383,1
372,743211383,1
369,743211383,4
367,743211383,1
364,743211383,3
362,743211383,1
361,743211383,3
359,743211383,2
357,743211383,1
356,743211383,1
345,743211383,1
343,743211383,3
339,743211383,1
338,743211383,3
337,743211383,1
334,743211383,1
332,743211383,3
327,743211383,4
326,743211383,4
323,743211383,5
316,743211383,3
313,743211383,5
311,743211383,1
310,743211383,5
306,743211383,5
302,743211383,1
300,743211383,3
291,743211383,3
289,743211383,5
280,743211383,1
278,743211383,4
273,743211383,5
272,743211383,1
269,743211383,5
257,743211383,1
256,743211383,1
254,743211383,3
250,743211383,1
249,743211383,1
247,743211383,1
244,743211383,1
243,743211383,1
242,743211383,1
241,743211383,3
237,743211383,5
236,743211383,1
233,743211383,1
232,743211383,4
230,743211383,1
228,743211383,4
226,743211383,1
224,743211383,1
221,743211383,1
217,743211383,3
215,743211383,1
212,743211383,4
207,743211383,3
204,743211383,3
202,743211383,2
199,743211383,3
193,743211383,4
190,743211383,1
185,743211383,1
183,743211383,1
182,743211383,4
178,743211383,1
176,743211383,1
169,743211383,4
165,743211383,3
162,743211383,1
160,743211383,1
151,743211383,4
144,743211383,5
141,743211383,1
139,743211383,2
137,743211383,1
135,743211383,5
133,743211383,1
132,743211383,4
129,743211383,4
125,743211383,1
114,743211383,1
110,743211383,5
109,743211383,4
107,743211383,1
102,743211383,1
100,743211383,3
99,743211383,4
97,743211383,1
95,8440691491,4
92,743235150,5
91,743235150,4
88,743235150,4
87,743235150,3
86,743235150,1
85,743235150,4
83,743235150,3
82,743235150,1
81,743235150,5
79,743235150,1
78,743235150,1
77,743235150,1
75,743235150,5
73,743235150,5
70,743235150,5
69,743235150,4
68,743235150,1
67,743235150,1
64,743235150,1
56,743235150,1
53,743235150,1
51,743235150,1
44,743235150,1
42,743235150,1
39,743235150,1
38,743235150,1
36,743235150,3
32,743235150,4
26,743235150,1
23,743235150,1
22,743235150,1
20,743235150,5
19,743235150,1
17,743235150,5
16,743235150,3
14,743235150,1
12,743235150,5
10,743235150,1
9,743235150,3
8,743235150,1
7,743235150,1
2,743235150,5
592,439321603,5
585,446613266,1
569,446613266,1
567,446613266,5
566,446613266,1
565,446613266,3
564,446613266,1
559,446613266,5
558,446613266,4
552,446613266,5
547,446613266,4
546,446613266,1
542,446613266,5
538,446613266,5
537,446613266,4
530,446613266,5
523,446613266,1
518,446613266,1
516,446613266,5
513,446613266,3
512,446613266,5
508,446613266,1
507,446613266,5
505,446613266,1
503,446613266,1
501,446613266,1
500,446613266,5
499,446613266,1
496,446613266,1
494,446613266,1
493,446613266,3
489,446613266,2
487,446613266,1
486,446613266,5
483,446613266,4
479,446613266,1
476,446613266,1
475,446613266,1
472,446613266,4
469,446613266,1
463,446613266,1
460,446613266,1
453,446613266,1
447,446613266,4
446,446613266,5
444,446613266,3
441,446613266,1
440,446613266,1
439,446613266,5
438,446613266,1
435,446613266,5
433,446613266,3
432,446613266,1
431,446613266,1
430,446613266,4
424,446613266,4
422,446613266,1
413,446613266,5
408,446613266,5
406,446613266,1
400,446613266,3
393,446613266,1
392,446613266,1
388,446613266,1
387,446613266,1
384,446613266,1
383,446613266,1
382,446613266,1
376,446613266,1
372,446613266,4
369,446613266,1
367,446613266,1
364,446613266,1
362,446613266,4
361,446613266,3
359,446613266,1
357,446613266,1
356,446613266,3
345,446613266,4
343,446613266,1
339,446613266,1
338,446613266,1
337,446613266,1
334,446613266,1
332,446613266,1
327,446613266,3
326,446613266,5
323,446613266,3
316,446613266,1
313,446613266,4
311,446613266,3
310,446613266,4
306,446613266,1
302,446613266,1
300,446613266,2
291,446613266,1
289,446613266,1
280,446613266,1
278,446613266,1
273,446613266,1
272,446613266,1
269,446613266,1
257,446613266,1
256,670835382,4
254,670835382,1
250,670835382,1
249,670835382,1
247,670835382,5
244,670835382,1
243,670835382,1
242,670835382,5
241,670835382,1
237,670835382,1
236,670835382,3
233,670835382,1
232,670835382,1
230,670835382,1
228,670835382,5
226,670835382,1
224,670835382,5
221,670835382,4
217,670835382,4
215,670835382,3
212,670835382,4
207,670835382,1
204,670835382,1
202,670835382,5
199,670835382,1
193,670835382,1
190,670835382,4
185,670835382,4
183,670835382,5
182,670835382,5
178,670835382,3
176,670835382,3
169,670835382,1
165,670835382,1
162,670835382,1
160,670835382,5
151,670835382,4
144,670835382,5
141,670835382,5
139,670835382,1
137,670835382,3
135,670835382,5
133,743417682,4
132,743417682,5
129,743417682,4
125,743417682,4
114,743417682,1
110,743417682,5
109,743417682,1
107,743417682,1
102,743417682,1
100,743417682,1
99,743417682,4
97,743417682,4
95,743417682,1
92,743417682,4
91,743417682,4
88,743417682,2
87,743417682,3
86,743417682,4
85,743417682,4
83,743417682,1
82,743417682,4
81,743417682,3
79,743417682,1
78,743417682,1
77,743417682,1
75,743417682,1
73,743417682,1
70,743417682,1
69,743417682,3
68,743417682,3
67,743417682,1
64,743417682,3
56,743417682,1
53,743417682,1
51,743417682,1
44,743417682,1
42,743417682,1
39,743417682,5
38,743417682,4
36,743417682,4
32,743417682,2
26,743417682,1
23,743417682,1
22,743417682,3
20,743417682,1
19,743417682,1
17,743417682,1
16,743417682,4
14,743417682,1
12,743417682,1
10,743417682,5
9,743417682,1
8,743417682,1
7,743417682,5
2,743417682,3
592,743417682,1
585,743417682,1
569,743417682,4
567,743417682,3
566,743417682,1
565,743417682,4
564,743417682,1
559,743417682,4
558,743417682,1
552,743417682,1
547,743417682,1
546,743417682,1
542,743417682,4
538,743417682,1
537,743417682,1
530,743417682,4
523,743417682,1
518,743417682,1
516,743417682,1
513,743417682,1
512,743417682,1
508,743417682,5
507,743417682,5
505,743417682,5
503,743417682,4
501,743417682,1
500,451178114,3
141,439420105,4
139,439420105,5
137,439420105,1
135,439420105,1
133,439420105,1
132,439420105,5
129,439420105,5
125,439420105,4
114,439420105,1
110,439420105,1
109,439420105,1
107,439420105,1
102,439420105,1
100,439420105,1
99,439420105,5
97,439420105,1
95,439420105,1
92,439420105,1
444,439420105,1
441,439420105,1
440,439420105,1
439,439420105,1
438,439420105,5
435,439420105,1
433,439420105,1
432,439420105,5
431,439420105,1
430,439420105,1
424,439420105,1
422,439139600,5
413,439139600,1
408,439139600,1
406,439139600,5
400,439139600,5
393,439139600,5
141,439139600,5
139,439139600,1
137,439139600,4
135,439139600,1
133,439139600,5
132,439139600,5
129,439139600,1
125,439139600,1
114,439139600,5
110,439139600,4
109,439139600,5
107,439139600,4
102,439139600,1
100,439139600,1
99,439139600,1
97,439139600,1
95,439139600,1
92,439139600,1
339,439139600,1
338,439139600,5
337,439139600,5
334,439139600,4
332,439139600,1
327,439139600,1
326,439139600,5
323,439139600,5
316,439139600,1
313,439139600,5
311,439139600,5
310,439139600,1
306,439139600,1
302,439139600,5
300,439139600,4
291,439139600,4
289,439139600,3
280,439139600,5
278,439139600,5
273,439139600,4
272,439139600,5
269,439139600,1
257,439139600,1
256,439139600,1
254,439139600,4
250,439139600,1
249,439139600,4
247,439139600,1
244,439139600,5
243,439139600,5
242,439139600,3
241,439139600,1
237,439139600,4
236,439139600,1
233,439139600,1
232,439139600,5
230,439139600,5
228,439139600,5
226,439139600,1
224,439139600,3
221,439139600,3
217,439139600,1
215,439139600,5
212,439139600,1
207,439139600,4
204,439139600,5
